SecurityID,rUpDown,Date,winRate,tradeCount,winLim,winCount,perWin,lossLim,lossCount,perLoss,dayLim,OverCount,perOver,cDownLim,cDownCount,percDown
300390,rU5D3,20220321,0.78,78,0.03,44,56.4,-0.05,17,21.8,7,0,0.0,-1,17,21.8
300390,rU2D19,20220321,0.78,127,0.03,80,63.0,-0.05,38,29.9,7,1,0.8,-1,8,6.3
300390,rU5D3,20220321,0.78,78,0.03,44,56.4,-0.05,17,21.8,10,0,0.0,-1,17,21.8
300390,rU5D4,20220321,0.78,77,0.05,29,37.7,-0.03,45,58.4,10,0,0.0,-1,3,3.9
300390,rU6D16,20220321,0.78,69,0.03,42,60.9,-0.05,23,33.3,7,0,0.0,-1,4,5.8
300390,rU6D16,20220321,0.78,69,0.03,42,60.9,-0.05,23,33.3,10,0,0.0,-1,4,5.8
300390,rU9D9,20220321,0.78,59,0.03,34,57.6,-2.0,0,0.0,5,1,1.7,-1,24,40.7
300390,rU11D13,20220321,0.78,50,0.03,25,50.0,-0.05,14,28.0,3,9,18.0,-1,2,4.0
300390,rU4D18,20220321,0.779,80,0.03,50,62.5,-0.05,27,33.8,10,0,0.0,-1,3,3.8
300390,rU11D14,20220321,0.779,46,0.05,21,45.7,-0.05,20,43.5,7,1,2.2,-1,4,8.7
300390,rU6D10,20220321,0.779,64,0.05,29,45.3,-0.05,23,35.9,7,1,1.6,-1,11,17.2
300390,rU5D15,20220321,0.779,66,0.05,27,40.9,-0.05,21,31.8,3,15,22.7,-1,3,4.5
300390,rU11D4,20220321,0.779,49,0.03,31,63.3,-2.0,0,0.0,7,1,2.0,-1,17,34.7
300390,rU5D15,20220321,0.778,65,0.05,37,56.9,-2.0,0,0.0,5,11,16.9,-1,17,26.2
300390,rU8D19,20220321,0.778,47,0.05,27,57.4,-2.0,0,0.0,10,5,10.6,-1,15,31.9
300390,rU19D9,20220321,0.778,35,0.03,18,51.4,-0.05,10,28.6,3,4,11.4,-1,3,8.6
300390,rU19D8,20220321,0.778,35,0.03,18,51.4,-0.05,10,28.6,3,4,11.4,-1,3,8.6
300390,rU2D17,20220321,0.777,122,0.03,74,60.7,-2.0,0,0.0,3,35,28.7,-1,13,10.7
300390,rU5D2,20220321,0.777,77,0.03,42,54.5,-0.05,19,24.7,3,16,20.8,-2,0,0.0
300390,rU6D3,20220321,0.777,71,0.05,28,39.4,-2.0,0,0.0,3,6,8.5,-1,37,52.1
300390,rU5D13,20220321,0.777,77,0.03,42,54.5,-0.05,19,24.7,3,15,19.5,-1,1,1.3
300390,rU5D14,20220321,0.777,77,0.03,42,54.5,-0.05,19,24.7,3,15,19.5,-1,1,1.3
300390,rU5D12,20220321,0.777,77,0.03,42,54.5,-0.05,19,24.7,3,15,19.5,-1,1,1.3
300390,rU19D5,20220321,0.777,35,0.03,21,60.0,-2.0,0,0.0,5,3,8.6,-1,11,31.4
300390,rU9D19,20220321,0.776,46,0.05,16,34.8,-0.03,28,60.9,7,0,0.0,-1,2,4.3
300390,rU9D19,20220321,0.776,46,0.05,16,34.8,-0.03,28,60.9,10,0,0.0,-1,2,4.3
300390,rU8D7,20220321,0.776,58,0.03,35,60.3,-2.0,0,0.0,7,0,0.0,-1,23,39.7
300390,rU5D4,20220321,0.776,78,0.03,43,55.1,-0.05,19,24.4,3,8,10.3,-1,8,10.3
300390,rU9D19,20220321,0.776,46,0.05,16,34.8,-0.03,28,60.9,5,0,0.0,-1,2,4.3
300390,rU9D9,20220321,0.776,59,0.03,28,47.5,-0.03,28,47.5,10,0,0.0,-1,3,5.1
300390,rU9D9,20220321,0.776,59,0.03,28,47.5,-0.03,28,47.5,5,0,0.0,-1,3,5.1
300390,rU9D9,20220321,0.776,59,0.03,28,47.5,-0.03,28,47.5,7,0,0.0,-1,3,5.1
300390,rU19D5,20220321,0.776,35,0.03,21,60.0,-2.0,0,0.0,10,1,2.9,-1,13,37.1
300390,rU10D14,20220321,0.776,50,0.03,26,52.0,-2.0,0,0.0,3,18,36.0,-1,6,12.0
300390,rU9D6,20220321,0.776,54,0.05,20,37.0,-0.05,16,29.6,3,10,18.5,-1,8,14.8
300390,rU8D7,20220321,0.776,58,0.03,35,60.3,-2.0,0,0.0,10,0,0.0,-1,23,39.7
300390,rU10D18,20220321,0.776,42,0.05,19,45.2,-0.05,19,45.2,10,1,2.4,-1,3,7.1
300390,rU5D3,20220321,0.775,78,0.03,42,53.8,-0.05,17,21.8,3,3,3.8,-1,16,20.5
300390,rU9D12,20220321,0.775,46,0.05,23,50.0,-2.0,0,0.0,5,9,19.6,-1,14,30.4
300390,rU5D3,20220321,0.775,78,0.03,43,55.1,-2.0,0,0.0,3,4,5.1,-1,31,39.7
300390,rU10D6,20220321,0.775,49,0.05,22,44.9,-0.05,18,36.7,5,1,2.0,-1,8,16.3
300390,rU7D7,20220321,0.775,66,0.05,30,45.5,-2.0,0,0.0,5,2,3.0,-1,34,51.5
300390,rU10D2,20220321,0.775,39,0.05,18,46.2,-0.05,20,51.3,7,1,2.6,-2,0,0.0
300390,rU8D17,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,7,0,0.0,-1,3,5.9
300390,rU5D11,20220321,0.774,75,0.03,44,58.7,-2.0,0,0.0,3,19,25.3,-1,12,16.0
300390,rU8D16,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,5,0,0.0,-1,3,5.9
300390,rU5D11,20220321,0.774,67,0.05,36,53.7,-2.0,0,0.0,7,10,14.9,-1,21,31.3
300390,rU10D6,20220321,0.774,49,0.05,22,44.9,-0.05,18,36.7,7,1,2.0,-1,8,16.3
300390,rU8D15,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,10,0,0.0,-1,3,5.9
300390,rU8D16,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,7,0,0.0,-1,3,5.9
300390,rU7D3,20220321,0.774,65,0.03,35,53.8,-2.0,0,0.0,5,1,1.5,-1,29,44.6
300390,rU5D2,20220321,0.774,77,0.03,41,53.2,-2.0,0,0.0,7,1,1.3,-1,35,45.5
300390,rU8D17,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,10,0,0.0,-1,3,5.9
300390,rU8D17,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,5,0,0.0,-1,3,5.9
300390,rU8D15,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,7,0,0.0,-1,3,5.9
300390,rU8D15,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,5,0,0.0,-1,3,5.9
300390,rU8D16,20220321,0.774,51,0.05,18,35.3,-0.03,30,58.8,10,0,0.0,-1,3,5.9
300390,rU8D20,20220321,0.773,49,0.05,15,30.6,-0.03,26,53.1,3,6,12.2,-1,2,4.1
300390,rU8D18,20220321,0.773,50,0.03,33,66.0,-2.0,0,0.0,7,6,12.0,-1,11,22.0
300390,rU6D18,20220321,0.773,60,0.05,22,36.7,-0.03,37,61.7,5,0,0.0,-1,1,1.7
300390,rU6D18,20220321,0.773,60,0.05,22,36.7,-0.03,37,61.7,7,0,0.0,-1,1,1.7
300390,rU6D18,20220321,0.773,60,0.05,22,36.7,-0.03,37,61.7,10,0,0.0,-1,1,1.7
300390,rU9D3,20220321,0.772,56,0.05,21,37.5,-0.05,16,28.6,3,6,10.7,-1,13,23.2
300390,rU6D16,20220321,0.772,62,0.05,24,38.7,-0.05,19,30.6,3,13,21.0,-1,6,9.7
300390,rU10D20,20220321,0.772,42,0.05,19,45.2,-0.05,19,45.2,10,1,2.4,-1,3,7.1
300390,rU10D8,20220321,0.772,49,0.05,22,44.9,-0.05,19,38.8,5,1,2.0,-1,7,14.3
300390,rU10D7,20220321,0.772,49,0.05,22,44.9,-0.05,19,38.8,5,1,2.0,-1,7,14.3
300390,rU7D19,20220321,0.772,55,0.03,38,69.1,-2.0,0,0.0,7,6,10.9,-1,11,20.0
300390,rU5D9,20220321,0.771,70,0.05,31,44.3,-0.05,24,34.3,7,1,1.4,-1,14,20.0
300390,rU4D3,20220321,0.771,87,0.03,50,57.5,-2.0,0,0.0,3,3,3.4,-1,34,39.1
300390,rU5D5,20220321,0.771,78,0.03,45,57.7,-0.05,19,24.4,10,0,0.0,-1,14,17.9
300390,rU5D5,20220321,0.771,78,0.03,45,57.7,-0.05,19,24.4,7,0,0.0,-1,14,17.9
300390,rU8D18,20220321,0.771,49,0.05,15,30.6,-0.03,26,53.1,3,6,12.2,-1,2,4.1
300390,rU5D5,20220321,0.771,78,0.03,45,57.7,-0.05,19,24.4,5,0,0.0,-1,14,17.9
300390,rU6D3,20220321,0.771,71,0.05,29,40.8,-2.0,0,0.0,5,2,2.8,-1,40,56.3
300390,rU2D14,20220321,0.771,129,0.03,75,58.1,-0.05,31,24.0,3,20,15.5,-1,3,2.3
300390,rU6D9,20220321,0.771,66,0.05,29,43.9,-0.05,21,31.8,10,0,0.0,-1,16,24.2
300390,rU8D15,20220321,0.77,51,0.03,34,66.7,-2.0,0,0.0,10,4,7.8,-1,13,25.5
300390,rU8D14,20220321,0.77,53,0.03,35,66.0,-2.0,0,0.0,7,5,9.4,-1,13,24.5
300390,rU8D14,20220321,0.77,52,0.03,35,67.3,-2.0,0,0.0,10,3,5.8,-1,14,26.9
300390,rU9D15,20220321,0.77,45,0.05,23,51.1,-2.0,0,0.0,5,8,17.8,-1,14,31.1
300390,rU4D2,20220321,0.77,56,0.05,33,58.9,-2.0,0,0.0,5,23,41.1,-2,0,0.0
300390,rU5D14,20220321,0.77,72,0.03,49,68.1,-2.0,0,0.0,5,8,11.1,-1,15,20.8
300390,rU8D16,20220321,0.77,51,0.03,34,66.7,-2.0,0,0.0,10,4,7.8,-1,13,25.5
300390,rU7D6,20220321,0.77,65,0.03,34,52.3,-2.0,0,0.0,3,12,18.5,-1,19,29.2
300390,rU5D16,20220321,0.77,77,0.03,41,53.2,-0.05,18,23.4,3,15,19.5,-1,3,3.9
300390,rU5D10,20220321,0.77,68,0.05,35,51.5,-2.0,0,0.0,10,4,5.9,-1,29,42.6
300390,rU5D7,20220321,0.77,73,0.05,33,45.2,-0.05,25,34.2,5,1,1.4,-1,14,19.2
300390,rU9D14,20220321,0.769,48,0.05,17,35.4,-0.05,15,31.2,3,15,31.2,-1,1,2.1
300390,rU10D7,20220321,0.769,49,0.05,22,44.9,-0.05,19,38.8,7,1,2.0,-1,7,14.3
300390,rU10D8,20220321,0.769,49,0.05,22,44.9,-0.05,19,38.8,7,1,2.0,-1,7,14.3
300390,rU7D14,20220321,0.769,51,0.05,27,52.9,-2.0,0,0.0,10,4,7.8,-1,20,39.2
300390,rU7D15,20220321,0.769,55,0.03,38,69.1,-2.0,0,0.0,10,4,7.3,-1,13,23.6
300390,rU5D7,20220321,0.769,73,0.05,33,45.2,-0.05,25,34.2,7,1,1.4,-1,14,19.2
300390,rU9D18,20220321,0.768,45,0.05,16,35.6,-0.05,14,31.1,3,13,28.9,-1,2,4.4
300390,rU11D16,20220321,0.768,46,0.05,21,45.7,-0.05,20,43.5,7,1,2.2,-1,4,8.7
300390,rU5D6,20220321,0.768,75,0.05,30,40.0,-0.05,21,28.0,3,12,16.0,-1,12,16.0
300390,rU6D20,20220321,0.768,59,0.05,25,42.4,-2.0,0,0.0,3,25,42.4,-1,9,15.3
300390,rU5D15,20220321,0.768,74,0.03,46,62.2,-0.05,26,35.1,10,0,0.0,-1,2,2.7
300390,rU5D16,20220321,0.768,72,0.03,49,68.1,-2.0,0,0.0,5,9,12.5,-1,14,19.4
300390,rU5D15,20220321,0.768,74,0.03,46,62.2,-0.05,26,35.1,7,0,0.0,-1,2,2.7
300390,rU11D2,20220321,0.767,51,0.03,25,49.0,-2.0,0,0.0,10,0,0.0,-1,26,51.0
300390,rU11D2,20220321,0.767,51,0.03,25,49.0,-2.0,0,0.0,3,0,0.0,-1,26,51.0
300390,rU11D11,20220321,0.767,51,0.03,28,54.9,-0.05,13,25.5,5,1,2.0,-1,9,17.6
300390,rU11D2,20220321,0.767,51,0.03,25,49.0,-2.0,0,0.0,5,0,0.0,-1,26,51.0
300390,rU11D2,20220321,0.767,51,0.03,25,49.0,-2.0,0,0.0,7,0,0.0,-1,26,51.0
300390,rU9D14,20220321,0.766,47,0.05,17,36.2,-2.0,0,0.0,3,23,48.9,-1,7,14.9
300390,rU11D12,20220321,0.766,49,0.03,28,57.1,-0.05,16,32.7,7,0,0.0,-1,5,10.2
300390,rU9D18,20220321,0.766,44,0.05,16,36.4,-2.0,0,0.0,3,22,50.0,-1,6,13.6
300390,rU7D16,20220321,0.766,55,0.03,38,69.1,-2.0,0,0.0,10,5,9.1,-1,12,21.8
300390,rU11D12,20220321,0.766,49,0.03,28,57.1,-0.05,16,32.7,10,0,0.0,-1,5,10.2
300390,rU9D12,20220321,0.766,53,0.03,34,64.2,-2.0,0,0.0,5,8,15.1,-1,11,20.8
300390,rU5D18,20220321,0.766,65,0.05,24,36.9,-0.03,40,61.5,10,0,0.0,-1,1,1.5
300390,rU5D18,20220321,0.766,65,0.05,24,36.9,-0.03,40,61.5,7,0,0.0,-1,1,1.5
300390,rU5D18,20220321,0.766,65,0.05,24,36.9,-0.03,40,61.5,5,0,0.0,-1,1,1.5
300390,rU6D20,20220321,0.765,61,0.05,22,36.1,-0.03,37,60.7,5,0,0.0,-1,2,3.3
300390,rU6D20,20220321,0.765,61,0.05,22,36.1,-0.03,37,60.7,10,0,0.0,-1,2,3.3
300390,rU10D19,20220321,0.765,51,0.03,27,52.9,-2.0,0,0.0,3,17,33.3,-1,7,13.7
300390,rU4D4,20220321,0.765,87,0.03,51,58.6,-2.0,0,0.0,3,9,10.3,-1,27,31.0
300390,rU6D20,20220321,0.765,61,0.05,22,36.1,-0.03,37,60.7,7,0,0.0,-1,2,3.3
300390,rU7D5,20220321,0.765,65,0.03,34,52.3,-2.0,0,0.0,3,11,16.9,-1,20,30.8
300390,rU5D2,20220321,0.765,78,0.03,41,52.6,-2.0,0,0.0,5,2,2.6,-1,35,44.9
300390,rU4D2,20220321,0.764,55,0.05,36,65.5,-2.0,0,0.0,7,19,34.5,-2,0,0.0
300390,rU11D13,20220321,0.764,47,0.05,21,44.7,-0.05,20,42.6,7,1,2.1,-1,5,10.6
300390,rU6D11,20220321,0.764,64,0.05,26,40.6,-2.0,0,0.0,3,21,32.8,-1,17,26.6
300390,rU19D5,20220321,0.764,35,0.03,19,54.3,-0.05,10,28.6,5,0,0.0,-1,6,17.1
300390,rU8D20,20220321,0.764,54,0.03,35,64.8,-2.0,0,0.0,5,10,18.5,-1,9,16.7
300390,rU9D2,20220321,0.764,54,0.03,29,53.7,-2.0,0,0.0,3,25,46.3,-2,0,0.0
300390,rU19D5,20220321,0.764,35,0.03,19,54.3,-0.05,10,28.6,7,0,0.0,-1,6,17.1
300390,rU19D5,20220321,0.764,35,0.03,19,54.3,-0.05,10,28.6,10,0,0.0,-1,6,17.1
300390,rU10D6,20220321,0.764,49,0.05,22,44.9,-0.05,18,36.7,10,0,0.0,-1,9,18.4
300390,rU5D19,20220321,0.764,76,0.03,46,60.5,-0.05,23,30.3,5,2,2.6,-1,5,6.6
300390,rU7D6,20220321,0.763,64,0.05,29,45.3,-2.0,0,0.0,5,3,4.7,-1,32,50.0
300390,rU5D11,20220321,0.762,69,0.05,28,40.6,-0.05,20,29.0,3,14,20.3,-1,7,10.1
300390,rU11D17,20220321,0.762,46,0.05,21,45.7,-0.05,21,45.7,7,1,2.2,-1,3,6.5
300390,rU5D11,20220321,0.762,68,0.05,30,44.1,-2.0,0,0.0,3,22,32.4,-1,16,23.5
300390,rU10D18,20220321,0.762,49,0.03,31,63.3,-2.0,0,0.0,5,10,20.4,-1,8,16.3
300390,rU9D6,20220321,0.762,54,0.05,27,50.0,-2.0,0,0.0,7,2,3.7,-1,25,46.3
300390,rU6D10,20220321,0.762,64,0.05,29,45.3,-0.05,23,35.9,10,0,0.0,-1,12,18.8
300390,rU19D4,20220321,0.761,35,0.03,19,54.3,-0.05,10,28.6,7,0,0.0,-1,6,17.1
300390,rU5D3,20220321,0.761,77,0.03,44,57.1,-2.0,0,0.0,10,0,0.0,-1,33,42.9
300390,rU6D11,20220321,0.761,64,0.05,29,45.3,-0.05,24,37.5,7,1,1.6,-1,10,15.6
300390,rU11D3,20220321,0.761,50,0.05,22,44.0,-2.0,0,0.0,5,4,8.0,-1,24,48.0
300390,rU19D4,20220321,0.761,35,0.03,19,54.3,-0.05,10,28.6,5,0,0.0,-1,6,17.1
300390,rU5D3,20220321,0.761,77,0.03,44,57.1,-2.0,0,0.0,7,0,0.0,-1,33,42.9
300390,rU7D20,20220321,0.761,49,0.05,28,57.1,-2.0,0,0.0,10,6,12.2,-1,15,30.6
300390,rU8D18,20220321,0.761,49,0.03,34,69.4,-2.0,0,0.0,10,4,8.2,-1,11,22.4
300390,rU19D2,20220321,0.761,34,0.03,23,67.6,-2.0,0,0.0,5,11,32.4,-2,0,0.0
300390,rU19D4,20220321,0.761,35,0.03,19,54.3,-0.05,10,28.6,10,0,0.0,-1,6,17.1
300390,rU9D8,20220321,0.761,57,0.05,27,47.4,-2.0,0,0.0,5,4,7.0,-1,26,45.6
300390,rU11D16,20220321,0.76,50,0.03,25,50.0,-0.05,14,28.0,3,10,20.0,-1,1,2.0
300390,rU10D17,20220321,0.76,49,0.03,31,63.3,-2.0,0,0.0,5,7,14.3,-1,11,22.4
300390,rU11D17,20220321,0.76,50,0.03,25,50.0,-0.05,14,28.0,3,10,20.0,-1,1,2.0
300390,rU11D15,20220321,0.76,50,0.03,25,50.0,-0.05,14,28.0,3,10,20.0,-1,1,2.0
300390,rU6D2,20220321,0.76,71,0.05,26,36.6,-2.0,0,0.0,3,2,2.8,-1,43,60.6
300390,rU8D2,20220321,0.76,44,0.05,15,34.1,-0.03,28,63.6,5,1,2.3,-2,0,0.0
300390,rU11D18,20220321,0.76,50,0.03,25,50.0,-0.05,14,28.0,3,10,20.0,-1,1,2.0
300390,rU5D7,20220321,0.758,73,0.05,33,45.2,-0.05,25,34.2,10,0,0.0,-1,15,20.5
300390,rU7D7,20220321,0.758,66,0.05,30,45.5,-2.0,0,0.0,7,1,1.5,-1,35,53.0
300390,rU5D15,20220321,0.758,69,0.03,49,71.0,-2.0,0,0.0,7,7,10.1,-1,13,18.8
300390,rU2D2,20220321,0.758,129,0.03,75,58.1,-0.05,32,24.8,3,22,17.1,-2,0,0.0
300390,rU6D12,20220321,0.758,62,0.05,28,45.2,-0.05,24,38.7,5,4,6.5,-1,6,9.7
300390,rU7D20,20220321,0.758,49,0.05,25,51.0,-2.0,0,0.0,7,9,18.4,-1,15,30.6
300390,rU11D11,20220321,0.758,51,0.03,25,49.0,-0.05,13,25.5,3,6,11.8,-1,7,13.7
300390,rU19D3,20220321,0.758,33,0.05,13,39.4,-2.0,0,0.0,10,0,0.0,-1,20,60.6
300390,rU10D19,20220321,0.757,49,0.03,31,63.3,-2.0,0,0.0,5,9,18.4,-1,9,18.4
300390,rU10D8,20220321,0.757,49,0.05,22,44.9,-0.05,19,38.8,10,0,0.0,-1,8,16.3
300390,rU6D19,20220321,0.757,59,0.05,32,54.2,-2.0,0,0.0,7,8,13.6,-1,19,32.2
300390,rU10D7,20220321,0.757,49,0.05,22,44.9,-0.05,19,38.8,10,0,0.0,-1,8,16.3
300390,rU8D10,20220321,0.757,54,0.05,23,42.6,-0.05,18,33.3,5,2,3.7,-1,11,20.4
300390,rU8D2,20220321,0.757,44,0.05,15,34.1,-0.03,29,65.9,10,0,0.0,-2,0,0.0
300390,rU8D2,20220321,0.757,44,0.05,15,34.1,-0.03,29,65.9,7,0,0.0,-2,0,0.0
300390,rU2D10,20220321,0.756,128,0.03,80,62.5,-0.05,37,28.9,10,0,0.0,-1,11,8.6
300390,rU2D10,20220321,0.756,128,0.03,80,62.5,-0.05,37,28.9,7,0,0.0,-1,11,8.6
300390,rU2D10,20220321,0.756,124,0.03,75,60.5,-2.0,0,0.0,3,29,23.4,-1,20,16.1
300390,rU8D6,20220321,0.756,57,0.03,34,59.6,-2.0,0,0.0,5,1,1.8,-1,22,38.6
300390,rU6D2,20220321,0.756,51,0.05,18,35.3,-0.03,33,64.7,5,0,0.0,-2,0,0.0
300390,rU7D8,20220321,0.756,62,0.05,28,45.2,-2.0,0,0.0,5,5,8.1,-1,29,46.8
300390,rU6D2,20220321,0.756,51,0.05,18,35.3,-0.03,33,64.7,7,0,0.0,-2,0,0.0
300390,rU5D12,20220321,0.756,64,0.05,36,56.2,-2.0,0,0.0,7,11,17.2,-1,17,26.6
300390,rU9D2,20220321,0.756,59,0.05,22,37.3,-0.05,14,23.7,3,1,1.7,-1,22,37.3
300390,rU5D12,20220321,0.756,63,0.05,37,58.7,-2.0,0,0.0,10,7,11.1,-1,19,30.2
300390,rU11D14,20220321,0.756,50,0.03,25,50.0,-0.05,15,30.0,3,9,18.0,-1,1,2.0
300390,rU6D2,20220321,0.756,51,0.05,18,35.3,-0.03,33,64.7,10,0,0.0,-2,0,0.0
300390,rU8D2,20220321,0.755,47,0.03,34,72.3,-2.0,0,0.0,7,13,27.7,-2,0,0.0
300390,rU19D5,20220321,0.755,35,0.05,16,45.7,-2.0,0,0.0,5,3,8.6,-1,16,45.7
300390,rU7D3,20220321,0.755,66,0.03,34,51.5,-2.0,0,0.0,3,4,6.1,-1,28,42.4
300390,rU5D7,20220321,0.755,74,0.05,30,40.5,-0.05,21,28.4,3,11,14.9,-1,12,16.2
300390,rU6D8,20220321,0.754,67,0.05,27,40.3,-2.0,0,0.0,3,18,26.9,-1,22,32.8
300390,rU11D3,20220321,0.753,51,0.03,26,51.0,-2.0,0,0.0,3,6,11.8,-1,19,37.3
300390,rU9D6,20220321,0.753,54,0.05,20,37.0,-2.0,0,0.0,3,18,33.3,-1,16,29.6
300390,rU19D5,20220321,0.753,35,0.05,16,45.7,-2.0,0,0.0,10,1,2.9,-1,18,51.4
300390,rU5D20,20220321,0.753,64,0.05,29,45.3,-2.0,0,0.0,3,26,40.6,-1,9,14.1
300390,rU8D17,20220321,0.753,52,0.03,34,65.4,-2.0,0,0.0,7,5,9.6,-1,13,25.0
300390,rU5D9,20220321,0.752,78,0.03,42,53.8,-0.05,18,23.1,3,10,12.8,-1,8,10.3
300390,rU11D3,20220321,0.752,49,0.05,21,42.9,-2.0,0,0.0,10,0,0.0,-1,28,57.1
300390,rU5D9,20220321,0.752,70,0.05,31,44.3,-0.05,24,34.3,10,0,0.0,-1,15,21.4
300390,rU9D8,20220321,0.752,57,0.03,34,59.6,-2.0,0,0.0,5,2,3.5,-1,21,36.8
300390,rU5D9,20220321,0.752,71,0.05,29,40.8,-0.05,21,29.6,3,9,12.7,-1,12,16.9
300390,rU11D2,20220321,0.75,50,0.03,25,50.0,-0.05,15,30.0,3,10,20.0,-2,0,0.0
300390,rU7D10,20220321,0.75,58,0.05,20,34.5,-0.03,34,58.6,5,0,0.0,-1,4,6.9
300390,rU5D4,20220321,0.75,77,0.03,45,58.4,-0.05,20,26.0,5,0,0.0,-1,12,15.6
300390,rU7D10,20220321,0.75,58,0.05,20,34.5,-0.03,34,58.6,7,0,0.0,-1,4,6.9
300390,rU7D10,20220321,0.75,58,0.05,20,34.5,-0.03,34,58.6,10,0,0.0,-1,4,6.9
300390,rU5D4,20220321,0.75,77,0.03,45,58.4,-0.05,20,26.0,7,0,0.0,-1,12,15.6
300390,rU2D2,20220321,0.75,115,0.03,69,60.0,-2.0,0,0.0,3,46,40.0,-2,0,0.0
300390,rU9D10,20220321,0.75,53,0.05,19,35.8,-0.05,15,28.3,3,12,22.6,-1,7,13.2
300390,rU5D4,20220321,0.75,77,0.03,45,58.4,-0.05,20,26.0,10,0,0.0,-1,12,15.6
300390,rU7D11,20220321,0.75,58,0.05,20,34.5,-0.03,34,58.6,7,0,0.0,-1,4,6.9
300390,rU7D11,20220321,0.75,58,0.05,20,34.5,-0.03,34,58.6,5,0,0.0,-1,4,6.9
300390,rU7D11,20220321,0.75,58,0.05,20,34.5,-0.03,34,58.6,10,0,0.0,-1,4,6.9
300390,rU5D17,20220321,0.75,67,0.05,27,40.3,-0.05,21,31.3,3,15,22.4,-1,4,6.0
300390,rU8D10,20220321,0.749,56,0.03,35,62.5,-2.0,0,0.0,7,2,3.6,-1,19,33.9
300390,rU9D11,20220321,0.749,56,0.03,34,60.7,-2.0,0,0.0,5,5,8.9,-1,17,30.4
300390,rU5D12,20220321,0.749,74,0.03,43,58.1,-2.0,0,0.0,3,23,31.1,-1,8,10.8
300390,rU7D10,20220321,0.749,63,0.03,36,57.1,-0.05,17,27.0,5,1,1.6,-1,9,14.3
300390,rU5D20,20220321,0.748,76,0.03,46,60.5,-0.05,24,31.6,5,2,2.6,-1,4,5.3
300390,rU4D4,20220321,0.748,87,0.03,51,58.6,-0.05,20,23.0,7,0,0.0,-1,16,18.4
300390,rU4D4,20220321,0.748,87,0.03,51,58.6,-0.05,20,23.0,5,0,0.0,-1,16,18.4
300390,rU10D18,20220321,0.748,43,0.05,19,44.2,-0.05,19,44.2,5,2,4.7,-1,3,7.0
300390,rU7D15,20220321,0.748,60,0.03,39,65.0,-2.0,0,0.0,5,9,15.0,-1,12,20.0
300390,rU11D13,20220321,0.748,49,0.03,28,57.1,-0.05,17,34.7,5,1,2.0,-1,3,6.1
300390,rU11D11,20220321,0.748,51,0.03,28,54.9,-0.05,14,27.5,7,0,0.0,-1,9,17.6
300390,rU5D16,20220321,0.748,74,0.03,45,60.8,-0.05,26,35.1,10,0,0.0,-1,3,4.1
300390,rU5D16,20220321,0.748,74,0.03,45,60.8,-0.05,26,35.1,7,0,0.0,-1,3,4.1
300390,rU8D19,20220321,0.748,50,0.05,15,30.0,-0.03,27,54.0,3,6,12.0,-1,2,4.0
300390,rU11D11,20220321,0.748,51,0.03,28,54.9,-0.05,14,27.5,10,0,0.0,-1,9,17.6
300390,rU7D16,20220321,0.748,60,0.03,39,65.0,-2.0,0,0.0,5,9,15.0,-1,12,20.0
300390,rU4D4,20220321,0.748,87,0.03,51,58.6,-0.05,20,23.0,10,0,0.0,-1,16,18.4
300390,rU7D18,20220321,0.747,53,0.03,38,71.7,-2.0,0,0.0,10,5,9.4,-1,10,18.9
300390,rU7D10,20220321,0.747,58,0.05,27,46.6,-2.0,0,0.0,5,7,12.1,-1,24,41.4
300390,rU7D5,20220321,0.747,65,0.03,33,50.8,-0.05,16,24.6,3,7,10.8,-1,9,13.8
300390,rU7D9,20220321,0.747,63,0.03,35,55.6,-0.05,16,25.4,5,1,1.6,-1,11,17.5
300390,rU5D6,20220321,0.747,75,0.05,33,44.0,-0.05,24,32.0,5,2,2.7,-1,16,21.3
300390,rU9D6,20220321,0.747,54,0.05,27,50.0,-2.0,0,0.0,10,0,0.0,-1,27,50.0
300390,rU7D17,20220321,0.747,51,0.05,26,51.0,-2.0,0,0.0,7,8,15.7,-1,17,33.3
300390,rU5D2,20220321,0.747,77,0.03,41,53.2,-2.0,0,0.0,10,0,0.0,-1,36,46.8
300390,rU6D10,20220321,0.746,64,0.05,26,40.6,-2.0,0,0.0,3,18,28.1,-1,20,31.2
300390,rU5D12,20220321,0.746,67,0.05,27,40.3,-0.05,21,31.3,3,16,23.9,-1,3,4.5
300390,rU5D13,20220321,0.746,67,0.05,27,40.3,-0.05,21,31.3,3,16,23.9,-1,3,4.5
300390,rU8D10,20220321,0.746,60,0.03,27,45.0,-0.03,28,46.7,3,4,6.7,-1,1,1.7
300390,rU5D16,20220321,0.746,66,0.05,30,45.5,-0.05,26,39.4,5,4,6.1,-1,6,9.1
300390,rU6D13,20220321,0.746,62,0.05,28,45.2,-0.05,25,40.3,5,4,6.5,-1,5,8.1
300390,rU8D13,20220321,0.746,50,0.05,26,52.0,-2.0,0,0.0,5,8,16.0,-1,16,32.0
